class;synergies__001;synergies__002;id;numid
Neutral;1793;5.0;EX1_564;531
Neutral;724;1.0;EX1_564;531
Neutral;1986;2.3;EX1_564;531
Neutral;2280;4.0;EX1_564;531
Neutral;754;2.0;EX1_564;531
Neutral;1993;2.0;EX1_564;531
Neutral;2086;1.0;EX1_564;531
Neutral;1133;1.0;EX1_564;531
Neutral;2306;1.5;EX1_564;531
Neutral;2081;3.0;EX1_564;531
Neutral;943;2.0;EX1_564;531
Neutral;2054;2.7;EX1_564;531
Neutral;2003;2.5;EX1_564;531
Neutral;2045;1.5;EX1_564;531
Neutral;969;1.0;EX1_564;531
Neutral;2283;3.0;EX1_564;531
Neutral;648;1.0;EX1_564;531
Neutral;1373;1.0;EX1_564;531
Neutral;1261;3.0;EX1_564;531
Neutral;1372;4.0;EX1_564;531
Neutral;1080;2.0;EX1_564;531
Neutral;2881;4.0;EX1_564;531
Neutral;581;5.0;EX1_564;531
Neutral;790;1.0;EX1_564;531
Neutral;1721;4.0;EX1_564;531
Neutral;1108;2.5;EX1_564;531
Neutral;2295;2.0;EX1_564;531
Neutral;1109;1.0;EX1_564;531
Neutral;834;3.0;EX1_564;531
Neutral;2008;1.0;EX1_564;531
Neutral;1117;1.0;EX1_564;531
Neutral;2057;1.0;EX1_564;531
Neutral;1797;5.0;EX1_564;531
Neutral;559;2.0;EX1_564;531
Neutral;567;1.0;EX1_564;531
Neutral;1804;1.0;EX1_564;531
Neutral;2072;2.0;EX1_564;531
Neutral;1991;1.0;EX1_564;531
Neutral;1141;2.7;EX1_564;531
Neutral;1935;2.0;EX1_564;531
Neutral;1091;1.0;EX1_564;531
Neutral;736;3.5;EX1_564;531
Neutral;1008;2.7;NEW1_023;609
Neutral;2009;1.5;NEW1_023;609
Neutral;891;2.0;NEW1_023;609
Neutral;2286;4.0;NEW1_023;609
Neutral;2053;1.0;NEW1_023;609
Neutral;1022;1.5;NEW1_023;609
Neutral;2045;3.0;NEW1_023;609
Neutral;2027;1.0;NEW1_023;609
Neutral;1364;3.0;NEW1_023;609
Neutral;1367;1.7;NEW1_023;609
Neutral;763;2.0;NEW1_023;609
Neutral;825;2.0;NEW1_023;609
Neutral;2299;3.0;NEW1_023;609
Shaman;2058;1.0;CS2_053;818
Shaman;1098;1.0;CS2_053;818
Shaman;2279;2.0;CS2_053;818
Shaman;834;2.5;CS2_053;818
Shaman;1401;1.5;CS2_053;818
Shaman;2066;1.0;CS2_053;818
Shaman;1014;3.0;CS2_053;818
Shaman;1029;3.0;CS2_053;818
Shaman;2067;1.0;CS2_053;818
Shaman;1656;1.0;CS2_053;818
Shaman;2257;3.0;CS2_053;818
Shaman;2280;3.0;CS2_053;818
Shaman;1657;1.3;CS2_053;818
Shaman;2598;1.0;CS2_053;818
Shaman;1016;2.5;CS2_053;818
Shaman;1789;1.0;CS2_053;818
Shaman;2010;1.6;CS2_053;818
Shaman;864;1.0;CS2_053;818
Shaman;2258;3.0;CS2_053;818
Shaman;2289;1.0;CS2_053;818
Shaman;932;3.0;CS2_053;818
Shaman;1659;1.0;CS2_053;818
Shaman;2038;1.0;CS2_053;818
Shaman;997;1.0;CS2_053;818
Shaman;1063;1.0;CS2_053;818
Warlock;1122;1.0;EX1_301;517
Warlock;9081;1.0;EX1_301;517
Warlock;1985;1.0;EX1_301;517
Warlock;2075;1.0;EX1_301;517
Warlock;1986;1.3;EX1_301;517
Warlock;2062;1.0;EX1_301;517
Warlock;860;1.0;EX1_301;517
Neutral;1009;2.7;CS1_069;602
Neutral;1809;1.3;CS1_069;602
Neutral;2011;2.0;CS1_069;602
Neutral;943;1.3;CS1_069;602
Neutral;1135;1.0;CS1_069;602
Neutral;1933;1.0;CS1_069;602
Neutral;2018;1.0;CS1_069;602
Neutral;1935;1.0;CS1_069;602
Neutral;2007;5.0;CS1_069;602
Neutral;841;1.0;CS1_069;602
Neutral;2079;1.0;CS1_069;602
Neutral;608;2.5;CS1_069;602
Neutral;1650;1.0;CS1_069;602
Neutral;2234;2.0;CS1_069;602
Neutral;739;1.0;CS1_069;602
Neutral;962;1.0;CS1_069;602
Neutral;2075;2.0;CS1_069;602
Neutral;2012;1.0;CS1_069;602
Neutral;1522;1.0;CS1_069;602
Neutral;1791;1.0;CS1_069;602
Neutral;2298;2.0;CS1_069;602
Neutral;2262;1.0;CS1_069;602
Neutral;1108;1.0;CS1_069;602
Neutral;979;1.5;CS1_069;602
Neutral;708;2.0;CS1_069;602
Neutral;2001;1.0;CS1_069;602
Neutral;797;2.0;CS1_069;602
Neutral;969;1.0;CS1_069;602
Neutral;1362;1.0;CS1_069;602
Neutral;2027;1.0;CS1_069;602
Neutral;1910;2.5;CS1_069;602
Neutral;3007;2.0;CS1_069;602
Neutral;1155;1.0;CS1_069;602
Neutral;2796;3.0;CS1_069;602
Neutral;915;1.0;CS1_069;602
Neutral;1361;2.5;CS1_069;602
Neutral;1931;1.0;CS1_069;602
Neutral;1022;1.0;CS1_069;602
Shaman;774;2.5;EX1_248;238
Shaman;915;1.0;EX1_248;238
Shaman;1794;1.7;EX1_248;238
Shaman;526;1.0;EX1_248;238
Shaman;2258;2.0;EX1_248;238
Shaman;2085;1.0;EX1_248;238
Shaman;811;2.7;EX1_248;238
Shaman;2262;2.0;EX1_248;238
Shaman;1008;3.0;EX1_248;238
Shaman;1122;1.0;EX1_248;238
Shaman;979;2.0;EX1_248;238
Shaman;2071;2.0;EX1_248;238
Shaman;581;1.7;EX1_248;238
Shaman;658;1.0;EX1_248;238
Shaman;602;1.0;EX1_248;238
Shaman;1754;1.0;EX1_248;238
Shaman;641;1.0;EX1_248;238
Shaman;2075;1.0;EX1_248;238
Shaman;753;2.0;EX1_248;238
Shaman;496;2.0;EX1_248;238
Shaman;763;1.0;EX1_248;238
Shaman;2007;1.5;EX1_248;238
Shaman;618;3.0;EX1_248;238
Shaman;1686;1.0;EX1_248;238
Shaman;2078;1.5;EX1_248;238
Shaman;1634;1.0;EX1_248;238
Shaman;715;2.0;EX1_248;238
Warlock;2262;1.0;EX1_319;1090
Warlock;2037;1.0;EX1_319;1090
Warlock;1651;1.0;EX1_319;1090
Warlock;1142;5.0;EX1_319;1090
Warlock;2301;1.5;EX1_319;1090
Warlock;1985;3.5;EX1_319;1090
Warlock;2172;1.0;EX1_319;1090
Warlock;1372;3.0;EX1_319;1090
Warlock;2068;4.7;EX1_319;1090
Warlock;1986;4.0;EX1_319;1090
Hunter;2308;1.0;EX1_544;896
Hunter;906;1.0;EX1_544;896
Hunter;2060;3.5;EX1_544;896
Hunter;932;3.0;EX1_544;896
Neutral;1781;2.0;tt_004;397
Neutral;2032;2.0;tt_004;397
Neutral;804;2.0;tt_004;397
Neutral;523;3.0;tt_004;397
Neutral;654;1.0;tt_004;397
Neutral;1721;1.0;tt_004;397
Neutral;466;2.0;tt_004;397
Neutral;440;1.0;tt_004;397
Neutral;648;2.0;tt_004;397
Neutral;2020;1.3;tt_004;397
Neutral;1100;2.0;tt_004;397
Neutral;969;1.0;tt_004;397
Neutral;455;3.3;tt_004;397
Neutral;1807;3.0;tt_004;397
Neutral;1003;1.0;tt_004;397
Neutral;481;1.0;tt_004;397
Neutral;914;1.0;tt_004;397
Neutral;585;1.7;tt_004;397
Neutral;919;1.0;tt_004;397
Neutral;420;1.0;tt_004;397
Neutral;904;1.5;tt_004;397
Neutral;2537;3.0;tt_004;397
Neutral;1261;1.0;tt_004;397
Neutral;567;2.0;tt_004;397
Neutral;1004;3.0;tt_004;397
Neutral;1804;1.5;tt_004;397
Neutral;1933;1.0;tt_004;397
Neutral;1064;2.0;tt_004;397
Neutral;1687;1.0;tt_004;397
Neutral;505;1.0;tt_004;397
Neutral;1927;1.0;tt_004;397
Neutral;1809;2.5;tt_004;397
Neutral;531;1.0;tt_004;397
Neutral;785;3.0;tt_004;397
Neutral;1935;1.0;tt_004;397
Neutral;2049;1.0;tt_004;397
Neutral;1098;1.5;tt_004;397
Neutral;1221;3.0;tt_004;397
Neutral;2013;2.3;tt_004;397
Neutral;2034;1.0;tt_004;397
Neutral;2096;1.0;tt_004;397
Neutral;493;3.0;tt_004;397
Neutral;712;1.0;tt_004;397
Neutral;2288;3.0;tt_004;397
Neutral;1117;1.0;tt_004;397
Neutral;814;2.0;tt_004;397
Neutral;2723;1.0;tt_004;397
Neutral;404;1.5;tt_004;397
Neutral;609;1.0;tt_004;397
Neutral;640;1.0;tt_004;397
Neutral;836;1.7;tt_004;397
Neutral;2009;3.0;tt_004;397
Neutral;2087;2.0;tt_004;397
Neutral;1858;1.0;tt_004;397
Neutral;1008;1.0;tt_004;397
Neutral;1790;1.0;tt_004;397
Neutral;1155;1.0;tt_004;397
Neutral;1364;1.0;tt_004;397
Neutral;2083;1.0;tt_004;397
Neutral;582;1.0;tt_004;397
Neutral;1808;1.0;tt_004;397
Neutral;823;2.0;tt_004;397
Neutral;629;3.0;tt_004;397
Neutral;1363;1.0;tt_004;397
Neutral;1794;3.0;tt_004;397
Neutral;1365;1.0;tt_004;397
Neutral;469;1.0;tt_004;397
Neutral;1009;2.5;tt_004;397
Neutral;2278;2.0;tt_004;397
Neutral;762;1.5;tt_004;397
Neutral;887;1.5;tt_004;397
Neutral;2279;1.0;tt_004;397
Neutral;2078;2.0;tt_004;397
Neutral;778;1.0;tt_004;397
Neutral;1753;1.0;tt_004;397
Neutral;1093;2.0;tt_004;397
Neutral;2064;1.0;tt_004;397
Neutral;1939;4.0;tt_004;397
Neutral;739;2.0;tt_004;397
Neutral;818;1.0;tt_004;397
Neutral;2015;2.0;tt_004;397
Neutral;401;1.5;tt_004;397
Neutral;864;1.0;tt_004;397
Neutral;2086;1.0;tt_004;397
Neutral;2082;2.0;tt_004;397
Neutral;2029;3.0;tt_004;397
Neutral;1084;3.0;tt_004;397
Druid;559;1.0;EX1_571;493
Druid;763;1.5;EX1_571;493
Druid;570;3.0;EX1_571;493
Druid;753;3.0;EX1_571;493
Druid;791;1.0;EX1_571;493
Druid;742;5.0;EX1_571;493
Druid;503;2.0;EX1_571;493
Druid;692;1.3;EX1_571;493
Druid;1029;1.0;EX1_571;493
Druid;1401;1.5;EX1_571;493
Druid;2262;5.0;EX1_571;493
Druid;811;5.0;EX1_571;493
Druid;1802;3.0;EX1_571;493
Druid;2258;4.0;EX1_571;493
Druid;1799;2.3;EX1_571;493
Druid;915;1.0;EX1_571;493
Shaman;2283;2.0;EX1_251;299
Shaman;2289;2.2;EX1_251;299
Shaman;749;3.0;EX1_251;299
Shaman;2085;5.0;EX1_251;299
Shaman;413;1.0;EX1_251;299
Shaman;774;5.0;EX1_251;299
Shaman;2084;1.2;EX1_251;299
Shaman;436;4.0;EX1_251;299
Shaman;2958;2.0;EX1_251;299
Shaman;1786;1.0;EX1_251;299
Shaman;1029;3.0;EX1_251;299
Shaman;672;3.0;EX1_251;299
Shaman;2067;1.0;EX1_251;299
Shaman;1371;2.0;EX1_251;299
Shaman;995;2.0;EX1_251;299
Shaman;791;2.0;EX1_251;299
Shaman;525;1.5;EX1_251;299
Shaman;556;1.0;EX1_251;299
Shaman;1014;5.0;EX1_251;299
Shaman;825;5.0;EX1_251;299
Hunter;2063;1.0;EX1_611;519
Hunter;979;1.5;EX1_611;519
Hunter;640;3.0;EX1_611;519
Hunter;1662;5.0;EX1_611;519
Hunter;2067;3.0;EX1_611;519
Hunter;1029;1.0;EX1_611;519
Hunter;602;1.0;EX1_611;519
Hunter;2017;1.0;EX1_611;519
Hunter;1261;1.0;EX1_611;519
Hunter;1783;1.2;EX1_611;519
Hunter;1790;1.0;EX1_611;519
Hunter;1098;2.0;EX1_611;519
Hunter;2062;2.5;EX1_611;519
Hunter;757;1.0;EX1_611;519
Hunter;1014;1.0;EX1_611;519
Hunter;1658;1.0;EX1_611;519
Hunter;641;3.0;EX1_611;519
Neutral;1810;1.0;EX1_283;512
Neutral;742;1.0;EX1_283;512
Neutral;854;1.0;EX1_283;512
Neutral;2298;1.0;EX1_283;512
Neutral;1037;1.0;EX1_283;512
Neutral;643;2.0;EX1_283;512
Neutral;1941;1.0;EX1_283;512
Neutral;1790;1.0;EX1_283;512
Neutral;2046;5.0;EX1_283;512
Neutral;519;1.5;EX1_283;512
Neutral;1098;1.0;EX1_283;512
Neutral;1933;5.0;EX1_283;512
Neutral;727;1.0;EX1_283;512
Neutral;940;3.0;EX1_283;512
Neutral;2076;1.5;EX1_283;512
Neutral;1373;1.0;EX1_283;512
Neutral;915;1.0;EX1_283;512
Neutral;1144;1.0;EX1_283;512
Neutral;1003;1.0;EX1_283;512
Neutral;2283;1.0;EX1_283;512
Warrior;2073;1.0;EX1_604;654
Warrior;1182;1.0;EX1_604;654
Warrior;866;2.0;EX1_604;654
Warrior;2283;2.0;EX1_604;654
Warrior;2258;1.0;EX1_604;654
Warrior;1155;2.0;EX1_604;654
Warrior;2046;2.0;EX1_604;654
Warrior;790;1.0;EX1_604;654
Warrior;2044;2.0;EX1_604;654
Warrior;811;1.0;EX1_604;654
Warrior;2296;4.0;EX1_604;654
Warrior;926;3.0;EX1_604;654
Warrior;1858;1.0;EX1_604;654
Warrior;1796;1.0;EX1_604;654
Warrior;2022;1.0;EX1_604;654
Warrior;658;1.0;EX1_604;654
Warrior;2723;3.0;EX1_604;654
Warrior;1073;3.0;EX1_604;654
Warrior;768;3.0;EX1_604;654
Warrior;739;2.0;EX1_604;654
Warrior;878;1.0;EX1_604;654
Warrior;724;1.0;EX1_604;654
Warrior;753;1.0;EX1_604;654
Warrior;2074;1.0;EX1_604;654
Warrior;940;2.0;EX1_604;654
Warrior;2064;1.5;EX1_604;654
Warrior;2058;3.0;EX1_604;654
Warrior;763;1.0;EX1_604;654
Warrior;785;3.0;EX1_604;654
Warrior;1805;5.0;EX1_604;654
Warrior;985;1.0;EX1_604;654
Warrior;2279;5.0;EX1_604;654
Warrior;858;1.0;EX1_604;654
Warrior;1687;2.0;EX1_604;654
Warrior;2297;1.8;EX1_604;654
Neutral;1995;3.0;EX1_095;932
Neutral;2514;3.0;EX1_095;932
Neutral;2304;2.0;EX1_095;932
Neutral;2041;1.0;EX1_095;932
Neutral;1092;5.0;EX1_095;932
Neutral;2060;1.0;EX1_095;932
Neutral;1361;5.0;EX1_095;932
Neutral;1941;1.0;EX1_095;932
Neutral;960;1.7;EX1_095;932
Neutral;1100;2.5;EX1_095;932
Neutral;2080;1.0;EX1_095;932
Neutral;2020;2.0;EX1_095;932
Neutral;2046;1.0;EX1_095;932
Neutral;1362;4.0;EX1_095;932
Neutral;2027;2.0;EX1_095;932
Neutral;2045;1.0;EX1_095;932
Neutral;2289;1.0;EX1_095;932
Neutral;2893;2.0;EX1_095;932
Neutral;2260;3.0;EX1_095;932
Neutral;2274;1.0;EX1_095;932
Neutral;2262;3.0;EX1_095;932
Neutral;2093;2.0;EX1_095;932
Neutral;1108;1.0;EX1_095;932
Neutral;2002;2.0;EX1_095;932
Neutral;1171;3.0;EX1_095;932
Neutral;2766;4.0;EX1_095;932
Neutral;2006;1.5;EX1_095;932
Neutral;1023;2.0;EX1_095;932
Neutral;990;5.0;EX1_095;932
Neutral;1026;2.0;EX1_095;932
Neutral;2298;4.0;EX1_095;932
Neutral;1662;1.0;EX1_095;932
Neutral;1243;2.0;EX1_095;932
Neutral;1087;3.0;EX1_095;932
Neutral;2284;3.0;EX1_095;932
Neutral;2261;4.0;EX1_095;932
Neutral;1080;2.0;EX1_095;932
Neutral;2009;2.0;EX1_095;932
Neutral;974;3.0;EX1_095;932
Neutral;2086;1.5;EX1_095;932
Neutral;2015;2.2;EX1_095;932
Neutral;1142;1.5;EX1_095;932
Neutral;1985;2.2;EX1_095;932
Neutral;1754;2.0;EX1_095;932
Neutral;2029;1.0;EX1_095;932
Neutral;993;1.0;EX1_095;932
Neutral;2025;2.0;EX1_095;932
Neutral;1929;2.5;EX1_095;932
Neutral;1124;3.0;EX1_095;932
Neutral;1366;1.0;EX1_095;932
Neutral;2095;1.0;EX1_095;932
Neutral;1093;2.0;EX1_095;932
Neutral;2003;1.0;EX1_095;932
Neutral;1091;1.0;EX1_095;932
Neutral;2018;1.0;EX1_095;932
Neutral;1933;2.5;EX1_095;932
Neutral;1804;2.5;EX1_095;932
Neutral;1064;3.0;EX1_095;932
Neutral;1189;2.0;EX1_095;932
Neutral;1809;3.0;EX1_095;932
Neutral;1927;4.0;EX1_095;932
Hunter;456;3.0;DS1_188;311
Hunter;2641;1.0;DS1_188;311
Hunter;2037;2.0;DS1_188;311
Hunter;878;5.0;DS1_188;311
Hunter;1793;1.5;DS1_188;311
Hunter;999;5.0;DS1_188;311
Hunter;2080;3.0;DS1_188;311
Warrior;2084;1.5;EX1_411;810
Warrior;2258;2.0;EX1_411;810
Warrior;878;5.0;EX1_411;810
Warrior;932;2.5;EX1_411;810
Warrior;1808;1.0;EX1_411;810
Warrior;834;1.0;EX1_411;810
Warrior;999;2.5;EX1_411;810
Warrior;1007;3.0;EX1_411;810
Warrior;2262;1.0;EX1_411;810
Warrior;1023;1.5;EX1_411;810
Warrior;1651;1.3;EX1_411;810
Warrior;2257;1.0;EX1_414;338
Warrior;546;1.0;EX1_414;338
Warrior;1658;1.0;EX1_414;338
Warrior;415;1.0;EX1_414;338
Warrior;2911;1.0;EX1_414;338
Warrior;636;3.0;EX1_414;338
Warrior;2058;1.0;EX1_414;338
Warrior;2036;1.0;EX1_414;338
Warrior;1074;3.0;EX1_414;338
Warrior;2733;1.0;EX1_414;338
Warrior;339;3.0;EX1_414;338
Warrior;762;3.5;EX1_414;338
Warrior;531;1.5;EX1_414;338
Warrior;1014;3.0;EX1_414;338
Warrior;801;1.5;EX1_414;338
Warrior;2084;1.0;EX1_414;338
Warrior;1182;5.0;EX1_414;338
Warrior;2760;5.0;EX1_414;338
Warrior;596;2.0;EX1_414;338
Warrior;344;1.0;EX1_414;338
Warrior;2020;1.0;EX1_414;338
Warrior;413;2.0;EX1_414;338
Warrior;1108;5.0;EX1_414;338
Warrior;440;3.0;EX1_414;338
Warrior;654;2.0;EX1_414;338
Warrior;2296;3.0;EX1_414;338
Warrior;1026;1.5;EX1_414;338
Neutral;1522;5.0;NEW1_038;526
Neutral;2298;3.3;NEW1_038;526
Neutral;990;2.3;NEW1_038;526
Neutral;1941;1.0;NEW1_038;526
Neutral;1363;1.0;NEW1_038;526
Neutral;2760;2.0;NEW1_038;526
Neutral;763;4.0;NEW1_038;526
Neutral;985;1.0;NEW1_038;526
Neutral;887;2.5;NEW1_038;526
Neutral;2095;1.0;NEW1_038;526
Neutral;818;2.0;NEW1_038;526
Neutral;1084;1.3;NEW1_038;526
Neutral;1658;2.0;NEW1_038;526
Neutral;846;1.0;NEW1_038;526
Neutral;1998;3.0;NEW1_038;526
Neutral;613;2.0;NEW1_038;526
Neutral;2234;1.5;NEW1_038;526
Neutral;564;1.5;NEW1_038;526
Neutral;1789;1.0;EX1_558;912
Neutral;1790;1.0;EX1_558;912
Neutral;1108;1.0;EX1_558;912
Neutral;1401;1.0;EX1_558;912
Neutral;2087;5.0;EX1_558;912
Neutral;1914;1.5;EX1_558;912
Neutral;2009;1.0;EX1_558;912
Neutral;2076;1.0;EX1_558;912
Neutral;1804;2.5;EX1_556;778
Neutral;2011;1.0;EX1_556;778
Neutral;943;3.0;EX1_556;778
Neutral;1009;3.5;EX1_556;778
Neutral;1809;3.0;EX1_556;778
Neutral;859;2.0;EX1_556;778
Neutral;2079;2.3;EX1_556;778
Neutral;2004;3.5;EX1_556;778
Neutral;1935;2.0;EX1_556;778
Neutral;2096;1.0;EX1_556;778
Neutral;2031;1.0;EX1_556;778
Neutral;2074;3.0;EX1_556;778
Neutral;1860;1.0;EX1_556;778
Neutral;2070;3.0;EX1_556;778
Neutral;1522;1.0;EX1_556;778
Neutral;2284;1.0;EX1_556;778
Neutral;891;1.0;EX1_556;778
Neutral;2023;4.0;EX1_556;778
Neutral;2002;1.0;EX1_556;778
Neutral;1989;3.0;EX1_556;778
Neutral;811;3.0;EX1_556;778
Neutral;1802;1.3;EX1_556;778
Neutral;2051;4.0;EX1_556;778
Neutral;1940;3.5;EX1_556;778
Neutral;2030;4.3;EX1_556;778
Neutral;1364;1.5;EX1_556;778
Neutral;1807;1.0;EX1_556;778
Neutral;890;1.0;EX1_556;778
Neutral;1992;5.0;EX1_556;778
Neutral;2304;3.0;EX1_556;778
Neutral;1794;2.0;EX1_556;778
Neutral;2053;1.0;EX1_556;778
Neutral;1928;1.0;EX1_556;778
Neutral;1941;3.0;EX1_556;778
Rogue;1651;2.0;EX1_137;708
Rogue;1687;1.0;EX1_137;708
Rogue;757;2.0;EX1_137;708
Rogue;2532;3.0;EX1_137;708
Rogue;1158;1.5;EX1_137;708
Rogue;1753;1.0;EX1_137;708
Rogue;749;3.0;EX1_137;708
Rogue;791;2.0;EX1_137;708
Rogue;995;3.0;EX1_137;708
Rogue;739;1.0;EX1_137;708
Rogue;904;1.0;EX1_137;708
Rogue;2053;1.0;EX1_137;708
Rogue;2257;1.0;EX1_137;708
Neutral;2045;1.5;NEW1_040;640
Neutral;1807;1.0;NEW1_040;640
Neutral;866;3.0;NEW1_040;640
Neutral;2760;3.0;NEW1_040;640
Neutral;1022;2.0;NEW1_040;640
Neutral;783;1.0;NEW1_040;640
Neutral;1941;5.0;NEW1_040;640
Neutral;1026;2.0;NEW1_040;640
Neutral;2076;5.0;NEW1_040;640
Neutral;2284;1.0;NEW1_040;640
Neutral;979;1.0;NEW1_040;640
Neutral;1171;2.0;NEW1_040;640
Neutral;811;4.0;NEW1_040;640
Neutral;2262;1.0;NEW1_040;640
Neutral;854;1.0;NEW1_040;640
Neutral;1008;3.5;NEW1_040;640
Neutral;2031;1.0;NEW1_040;640
Neutral;1658;1.5;NEW1_040;640
Neutral;742;2.0;NEW1_040;640
Neutral;1073;2.0;NEW1_040;640
Neutral;2011;1.0;NEW1_040;640
Neutral;943;3.0;NEW1_040;640
Neutral;1804;3.0;NEW1_040;640
Neutral;727;1.0;NEW1_040;640
Neutral;810;1.0;NEW1_040;640
Neutral;887;4.0;NEW1_040;640
Neutral;982;1.5;NEW1_040;640
Neutral;985;1.0;NEW1_040;640
Neutral;1650;2.0;NEW1_040;640
Neutral;2234;1.0;NEW1_040;640
Neutral;1935;3.5;NEW1_040;640
Neutral;785;5.0;NEW1_040;640
Neutral;1655;3.0;NEW1_040;640
Neutral;2036;1.0;NEW1_040;640
Priest;1721;1.0;EX1_624;1365
Priest;2077;1.7;EX1_624;1365
Priest;1933;1.0;EX1_624;1365
Priest;1937;2.0;EX1_624;1365
Priest;1370;2.0;EX1_624;1365
Priest;2086;1.0;EX1_624;1365
Priest;2060;3.0;EX1_624;1365
Priest;2083;5.0;EX1_624;1365
Priest;1808;5.0;EX1_624;1365
Paladin;2046;1.0;EX1_365;435
Paladin;932;2.0;EX1_365;435
Paladin;2281;3.3;EX1_365;435
Paladin;2258;2.0;EX1_365;435
Paladin;436;3.7;EX1_365;435
Paladin;1372;5.0;EX1_365;435
Paladin;2409;2.5;EX1_365;435
Paladin;2084;3.0;EX1_365;435
Paladin;526;1.5;EX1_365;435
Paladin;2073;1.5;EX1_365;435
Paladin;915;2.0;EX1_365;435
Paladin;1029;2.0;EX1_365;435
Paladin;1791;1.5;EX1_365;435
Paladin;1186;3.0;EX1_365;435
Paladin;2261;1.5;EX1_365;435
Paladin;834;3.0;EX1_365;435
Paladin;2233;4.5;EX1_365;435
Paladin;2262;1.0;EX1_365;435
Paladin;1122;1.0;EX1_365;435
Paladin;594;3.0;EX1_365;435
Paladin;753;3.0;EX1_365;435
Paladin;2031;3.0;EX1_365;435
Paladin;768;1.5;EX1_365;435
Paladin;2280;3.0;EX1_365;435
Paladin;512;1.0;EX1_365;435
Paladin;2081;2.0;EX1_365;435
Paladin;943;1.0;EX1_365;435
Paladin;2078;2.0;EX1_365;435
Paladin;825;3.0;EX1_365;435
Neutral;1361;1.0;NEW1_017;443
Neutral;1241;2.5;NEW1_017;443
Neutral;2563;1.0;NEW1_017;443
Neutral;2274;1.0;NEW1_017;443
Neutral;1998;1.0;NEW1_017;443
Neutral;606;1.5;NEW1_017;443
Neutral;2008;1.0;NEW1_017;443
Neutral;903;3.5;NEW1_017;443
Neutral;1804;1.0;NEW1_017;443
Neutral;2073;1.0;NEW1_017;443
Neutral;1281;1.0;NEW1_017;443
Neutral;2258;2.0;NEW1_017;443
Neutral;2048;3.0;NEW1_017;443
Neutral;475;2.0;NEW1_017;443
Neutral;1133;2.5;NEW1_017;443
Neutral;739;2.5;NEW1_017;443
Neutral;453;4.0;NEW1_017;443
Neutral;1063;1.0;NEW1_017;443
Neutral;943;1.0;NEW1_017;443
Mage;2042;1.0;EX1_289;621
Mage;1016;1.0;EX1_289;621
Mage;748;4.0;EX1_289;621
Mage;2033;1.7;EX1_289;621
Mage;1004;1.0;EX1_289;621
Mage;715;1.0;EX1_289;621
Mage;2234;1.0;EX1_289;621
Mage;2037;4.0;EX1_289;621
Mage;2049;1.0;EX1_289;621
Mage;1783;5.0;EX1_289;621
Mage;1737;4.0;EX1_289;621
Mage;932;3.0;EX1_289;621
Mage;2281;1.7;EX1_289;621
Mage;2275;3.0;EX1_289;621
Mage;1029;1.5;EX1_289;621
Mage;1080;3.0;EX1_289;621
Mage;1372;4.0;EX1_295;192
Mage;424;1.5;EX1_295;192
Mage;921;1.0;EX1_295;192
Mage;1737;2.0;EX1_295;192
Mage;614;2.6;EX1_295;192
Mage;932;3.0;EX1_295;192
Mage;1029;2.3;EX1_295;192
Mage;1080;3.5;EX1_295;192
Mage;2057;4.7;EX1_295;192
Mage;1797;1.0;EX1_295;192
Mage;1084;2.0;EX1_295;192
Mage;405;2.0;EX1_295;192
Mage;2042;2.0;EX1_295;192
Mage;2279;2.0;EX1_295;192
Mage;430;2.0;EX1_295;192
Mage;2049;1.5;EX1_295;192
Mage;2047;1.0;EX1_295;192
Mage;587;1.0;EX1_295;192
Mage;1135;1.0;EX1_295;192
Mage;556;1.0;EX1_295;192
Mage;512;3.5;CS2_031;172
Mage;2050;1.0;CS2_031;172
Mage;175;1.2;CS2_031;172
Mage;791;1.0;CS2_031;172
Mage;1659;1.0;CS2_031;172
Mage;2038;1.0;CS2_031;172
Mage;405;2.5;CS2_031;172
Mage;457;2.5;CS2_031;172
Mage;430;3.0;CS2_031;172
Mage;2249;3.0;CS2_031;172
Mage;587;3.0;CS2_031;172
Mage;1928;4.0;CS2_031;172
Mage;932;2.8;CS2_031;172
Mage;2283;1.0;CS2_031;172
Mage;2085;4.0;CS2_031;172
Mage;614;3.0;CS2_031;172
Mage;1080;3.7;CS2_031;172
Mage;2077;1.5;CS2_031;172
Mage;2275;2.0;CS2_031;172
Mage;1029;2.0;CS2_031;172
Mage;672;3.0;CS2_031;172
Neutral;990;2.0;EX1_614;556
Neutral;2284;3.0;EX1_614;556
Neutral;1937;5.0;EX1_614;556
Neutral;2009;3.0;EX1_614;556
Neutral;1370;1.0;EX1_614;556
Neutral;912;1.0;EX1_614;556
Neutral;2260;2.0;EX1_614;556
Neutral;667;1.0;EX1_614;556
Neutral;1936;3.0;EX1_614;556
Neutral;1099;1.0;EX1_614;556
Neutral;2061;1.5;EX1_614;556
Neutral;1008;1.0;EX1_614;556
Neutral;2056;1.0;EX1_614;556
Neutral;2059;1.0;EX1_614;556
Neutral;2028;1.7;EX1_614;556
Neutral;922;2.0;EX1_614;556
Neutral;1362;2.0;EX1_614;556
Neutral;2083;2.0;EX1_614;556
Neutral;896;1.0;EX1_614;556
Neutral;932;1.0;EX1_614;556
Neutral;2052;1.0;EX1_614;556
Neutral;1941;3.0;EX1_614;556
Neutral;774;1.0;EX1_614;556
Neutral;783;1.0;EX1_614;556
Neutral;943;1.0;EX1_614;556
